"","year","pair","location","site","month","week","date","richness","avg_rich","sd","se","X.x","grass_comp1","grass_comp500","crop_comp1","crop_comp500","dominance_1","dominance_500","X.y","weight"
"394",2022,"Pair D","CORN","NE08",6,23,"6/8/2022",5,3.66666666666667,0.916831342257085,0.410019441037843,8,41.2507171543316,16.4759725400458,34.2512908777969,70.7093821510298,"Grassland dominanted","Cropland dominated",49,1
"395",2022,"Pair D","CORN","NE08",6,23,"6/9/2022",2,3.66666666666667,0.916831342257085,0.648297659314349,8,41.2507171543316,16.4759725400458,34.2512908777969,70.7093821510298,"Grassland dominanted","Cropland dominated",49,1
"396",2022,"Pair D","CORN","NE08",6,24,"6/14/2022",2,1.8,0.447213595499958,0.316227766016838,8,41.2507171543316,16.4759725400458,34.2512908777969,70.7093821510298,"Grassland dominanted","Cropland dominated",50,0.428571428571429
"397",2022,"Pair D","CORN","NE08",6,24,"6/16/2022",2,1.8,0.447213595499958,0.316227766016838,8,41.2507171543316,16.4759725400458,34.2512908777969,70.7093821510298,"Grassland dominanted","Cropland dominated",50,0.428571428571429
"398",2022,"Pair D","CORN","NE08",6,24,"6/17/2022",1,1.8,0.447213595499958,0.447213595499958,8,41.2507171543316,16.4759725400458,34.2512908777969,70.7093821510298,"Grassland dominanted","Cropland dominated",50,0.428571428571429
"399",2022,"Pair D","CORN","NE08",6,25,"6/21/2022",2,2,0,0,8,41.2507171543316,16.4759725400458,34.2512908777969,70.7093821510298,"Grassland dominanted","Cropland dominated",51,0.142857142857143
"400",2022,"Pair D","CRP","NE07",4,14,"4/8/2022",1,1.66666666666667,0.577350269189626,0.577350269189626,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",42,0.285714285714286
"401",2022,"Pair D","CRP","NE07",4,14,"4/9/2022",2,1.66666666666667,0.577350269189626,0.408248290463863,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",42,0.285714285714286
"402",2022,"Pair D","CRP","NE07",4,15,"4/11/2022",1,1.33333333333333,0.516397779494322,0.516397779494322,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",43,0.714285714285714
"403",2022,"Pair D","CRP","NE07",4,15,"4/13/2022",2,1.33333333333333,0.516397779494322,0.365148371670111,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",43,0.714285714285714
"404",2022,"Pair D","CRP","NE07",4,15,"4/14/2022",1,1.33333333333333,0.516397779494322,0.516397779494322,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",43,0.714285714285714
"405",2022,"Pair D","CRP","NE07",4,15,"4/15/2022",1,1.33333333333333,0.516397779494322,0.516397779494322,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",43,0.714285714285714
"406",2022,"Pair D","CRP","NE07",4,15,"4/17/2022",1,1.33333333333333,0.516397779494322,0.516397779494322,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",43,0.714285714285714
"407",2022,"Pair D","CRP","NE07",4,16,"4/18/2022",2,2.11111111111111,0.781735959970572,0.552770798392567,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",44,0.714285714285714
"408",2022,"Pair D","CRP","NE07",4,16,"4/20/2022",2,2.11111111111111,0.781735959970572,0.552770798392567,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",44,0.714285714285714
"409",2022,"Pair D","CRP","NE07",4,16,"4/21/2022",1,2.11111111111111,0.781735959970572,0.781735959970572,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",44,0.714285714285714
"410",2022,"Pair D","CRP","NE07",4,16,"4/23/2022",3,2.11111111111111,0.781735959970572,0.45133546692422,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",44,0.714285714285714
"411",2022,"Pair D","CRP","NE07",4,16,"4/24/2022",1,2.11111111111111,0.781735959970572,0.781735959970572,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",44,0.714285714285714
"412",2022,"Pair D","CRP","NE07",4,17,"4/25/2022",1,1,NA,NA,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",45,0.142857142857143
"413",2022,"Pair D","CRP","NE07",5,20,"5/21/2022",3,2.6,0.547722557505166,0.316227766016838,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",46,0.285714285714286
"414",2022,"Pair D","CRP","NE07",5,20,"5/22/2022",2,2.6,0.547722557505166,0.387298334620742,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",46,0.285714285714286
"415",2022,"Pair D","CRP","NE07",5,21,"5/23/2022",6,4.6875,0.78030184399496,0.318556893856743,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"416",2022,"Pair D","CRP","NE07",5,21,"5/24/2022",4,4.6875,0.78030184399496,0.39015092199748,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"417",2022,"Pair D","CRP","NE07",5,21,"5/25/2022",4,4.6875,0.78030184399496,0.39015092199748,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"418",2022,"Pair D","CRP","NE07",5,21,"5/26/2022",4,4.6875,0.78030184399496,0.39015092199748,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"419",2022,"Pair D","CRP","NE07",5,21,"5/27/2022",5,4.6875,0.78030184399496,0.348961593228234,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"420",2022,"Pair D","CRP","NE07",5,21,"5/28/2022",5,4.6875,0.78030184399496,0.348961593228234,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"421",2022,"Pair D","CRP","NE07",5,21,"5/29/2022",4,4.6875,0.78030184399496,0.39015092199748,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",47,1
"422",2022,"Pair D","CRP","NE07",5,22,"5/30/2022",7,5.90909090909091,1.51357493732854,0.572077553547355,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"423",2022,"Pair D","CRP","NE07",5,22,"5/31/2022",4,5.90909090909091,1.51357493732854,0.756787468664269,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"424",2022,"Pair D","CRP","NE07",6,22,"6/1/2022",5,4.33333333333333,0.730296743340221,0.32659863237109,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"425",2022,"Pair D","CRP","NE07",6,22,"6/2/2022",3,4.33333333333333,0.730296743340221,0.421637021355784,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"426",2022,"Pair D","CRP","NE07",6,22,"6/3/2022",5,4.33333333333333,0.730296743340221,0.32659863237109,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"427",2022,"Pair D","CRP","NE07",6,22,"6/4/2022",4,4.33333333333333,0.730296743340221,0.365148371670111,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"428",2022,"Pair D","CRP","NE07",6,22,"6/5/2022",4,4.33333333333333,0.730296743340221,0.365148371670111,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",48,1
"429",2022,"Pair D","CRP","NE07",6,23,"6/10/2022",4,4.46666666666667,0.819307248726686,0.409653624363343,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"430",2022,"Pair D","CRP","NE07",6,23,"6/11/2022",3,4.46666666666667,0.819307248726686,0.473027260601364,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"431",2022,"Pair D","CRP","NE07",6,23,"6/12/2022",5,4.46666666666667,0.819307248726686,0.36640534052224,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"432",2022,"Pair D","CRP","NE07",6,23,"6/6/2022",5,4.46666666666667,0.819307248726686,0.36640534052224,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"433",2022,"Pair D","CRP","NE07",6,23,"6/7/2022",5,4.46666666666667,0.819307248726686,0.36640534052224,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"434",2022,"Pair D","CRP","NE07",6,23,"6/8/2022",3,4.46666666666667,0.819307248726686,0.473027260601364,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"435",2022,"Pair D","CRP","NE07",6,23,"6/9/2022",5,4.46666666666667,0.819307248726686,0.36640534052224,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",49,1
"436",2022,"Pair D","CRP","NE07",6,24,"6/14/2022",4,4.38461538461539,0.506369683541833,0.253184841770917,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",50,0.428571428571429
"437",2022,"Pair D","CRP","NE07",6,24,"6/16/2022",4,4.38461538461539,0.506369683541833,0.253184841770917,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",50,0.428571428571429
"438",2022,"Pair D","CRP","NE07",6,24,"6/17/2022",5,4.38461538461539,0.506369683541833,0.226455406828919,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",50,0.428571428571429
"439",2022,"Pair D","CRP","NE07",6,25,"6/21/2022",3,3,0,0,7,37.5681101233152,48.0504587155963,31.7464869515343,25,"Grassland dominanted","Grassland dominanted",51,0.142857142857143
"440",2022,"Pair E","CORN","NE10",3,11,"3/17/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",52,0.571428571428571
"441",2022,"Pair E","CORN","NE10",3,11,"3/18/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",52,0.571428571428571
"442",2022,"Pair E","CORN","NE10",3,11,"3/19/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",52,0.571428571428571
"443",2022,"Pair E","CORN","NE10",3,11,"3/20/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",52,0.571428571428571
"444",2022,"Pair E","CORN","NE10",3,12,"3/24/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",53,0.142857142857143
"445",2022,"Pair E","CORN","NE10",3,13,"3/31/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",54,0.571428571428571
"446",2022,"Pair E","CORN","NE10",4,13,"4/1/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",54,0.571428571428571
"447",2022,"Pair E","CORN","NE10",4,13,"4/2/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",54,0.571428571428571
"448",2022,"Pair E","CORN","NE10",4,13,"4/3/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",54,0.571428571428571
"449",2022,"Pair E","CORN","NE10",4,14,"4/5/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",55,0.428571428571429
"450",2022,"Pair E","CORN","NE10",4,14,"4/8/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",55,0.428571428571429
"451",2022,"Pair E","CORN","NE10",4,14,"4/9/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",55,0.428571428571429
"452",2022,"Pair E","CORN","NE10",4,15,"4/13/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",56,0.428571428571429
"453",2022,"Pair E","CORN","NE10",4,15,"4/15/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",56,0.428571428571429
"454",2022,"Pair E","CORN","NE10",4,15,"4/17/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",56,0.428571428571429
"455",2022,"Pair E","CORN","NE10",4,16,"4/20/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",57,0.428571428571429
"456",2022,"Pair E","CORN","NE10",4,16,"4/21/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",57,0.428571428571429
"457",2022,"Pair E","CORN","NE10",4,16,"4/24/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",57,0.428571428571429
"458",2022,"Pair E","CORN","NE10",4,17,"4/25/2022",2,3.26666666666667,0.883715101688537,0.624880941040924,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",58,0.857142857142857
"459",2022,"Pair E","CORN","NE10",4,17,"4/26/2022",2,3.26666666666667,0.883715101688537,0.624880941040924,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",58,0.857142857142857
"460",2022,"Pair E","CORN","NE10",4,17,"4/27/2022",4,3.26666666666667,0.883715101688537,0.441857550844268,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",58,0.857142857142857
"461",2022,"Pair E","CORN","NE10",4,17,"4/28/2022",4,3.26666666666667,0.883715101688537,0.441857550844268,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",58,0.857142857142857
"462",2022,"Pair E","CORN","NE10",4,17,"4/29/2022",3,3.26666666666667,0.883715101688537,0.510213151846814,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",58,0.857142857142857
"463",2022,"Pair E","CORN","NE10",5,17,"5/1/2022",3,3,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",58,0.857142857142857
"464",2022,"Pair E","CORN","NE10",5,18,"5/3/2022",4,3.8695652173913,0.344350221575091,0.172175110787545,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",59,0.857142857142857
"465",2022,"Pair E","CORN","NE10",5,18,"5/4/2022",4,3.8695652173913,0.344350221575091,0.172175110787545,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",59,0.857142857142857
"466",2022,"Pair E","CORN","NE10",5,18,"5/5/2022",4,3.8695652173913,0.344350221575091,0.172175110787545,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",59,0.857142857142857
"467",2022,"Pair E","CORN","NE10",5,18,"5/6/2022",3,3.8695652173913,0.344350221575091,0.198810693121886,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",59,0.857142857142857
"468",2022,"Pair E","CORN","NE10",5,18,"5/7/2022",4,3.8695652173913,0.344350221575091,0.172175110787545,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",59,0.857142857142857
"469",2022,"Pair E","CORN","NE10",5,18,"5/8/2022",4,3.8695652173913,0.344350221575091,0.172175110787545,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",59,0.857142857142857
"470",2022,"Pair E","CORN","NE10",5,19,"5/10/2022",3,3.1,0.85224162622679,0.492041932316642,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"471",2022,"Pair E","CORN","NE10",5,19,"5/11/2022",4,3.1,0.85224162622679,0.426120813113395,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"472",2022,"Pair E","CORN","NE10",5,19,"5/12/2022",3,3.1,0.85224162622679,0.492041932316642,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"473",2022,"Pair E","CORN","NE10",5,19,"5/13/2022",2,3.1,0.85224162622679,0.602625833114414,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"474",2022,"Pair E","CORN","NE10",5,19,"5/14/2022",4,3.1,0.85224162622679,0.426120813113395,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"475",2022,"Pair E","CORN","NE10",5,19,"5/15/2022",2,3.1,0.85224162622679,0.602625833114414,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"476",2022,"Pair E","CORN","NE10",5,19,"5/9/2022",2,3.1,0.85224162622679,0.602625833114414,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",60,1
"477",2022,"Pair E","CORN","NE10",5,20,"5/16/2022",4,3.375,0.718795288428261,0.35939764421413,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",61,0.714285714285714
"478",2022,"Pair E","CORN","NE10",5,20,"5/17/2022",3,3.375,0.718795288428261,0.414996653266291,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",61,0.714285714285714
"479",2022,"Pair E","CORN","NE10",5,20,"5/18/2022",4,3.375,0.718795288428261,0.35939764421413,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",61,0.714285714285714
"480",2022,"Pair E","CORN","NE10",5,20,"5/21/2022",3,3.375,0.718795288428261,0.414996653266291,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",61,0.714285714285714
"481",2022,"Pair E","CORN","NE10",5,20,"5/22/2022",2,3.375,0.718795288428261,0.508265022732564,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",61,0.714285714285714
"482",2022,"Pair E","CORN","NE10",5,21,"5/23/2022",3,3.16666666666667,0.717740562565273,0.414387707005374,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",62,0.571428571428571
"483",2022,"Pair E","CORN","NE10",5,21,"5/24/2022",3,3.16666666666667,0.717740562565273,0.414387707005374,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",62,0.571428571428571
"484",2022,"Pair E","CORN","NE10",5,21,"5/25/2022",2,3.16666666666667,0.717740562565273,0.507519218922552,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",62,0.571428571428571
"485",2022,"Pair E","CORN","NE10",5,21,"5/26/2022",4,3.16666666666667,0.717740562565273,0.358870281282637,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",62,0.571428571428571
"486",2022,"Pair E","CORN","NE10",6,25,"6/24/2022",3,3,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",63,0.142857142857143
"487",2022,"Pair E","CORN","NE10",7,26,"7/1/2022",2,2.75,0.462910049886276,0.327326835353989,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",64,0.428571428571429
"488",2022,"Pair E","CORN","NE10",7,26,"7/2/2022",3,2.75,0.462910049886276,0.267261241912424,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",64,0.428571428571429
"489",2022,"Pair E","CORN","NE10",7,26,"7/3/2022",3,2.75,0.462910049886276,0.267261241912424,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",64,0.428571428571429
"490",2022,"Pair E","CORN","NE10",7,27,"7/7/2022",2,2,0,0,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",65,0.142857142857143
"491",2022,"Pair E","CORN","NE10",7,29,"7/23/2022",1,1,NA,NA,10,54.9154485525939,16.8384879725086,44.7979363714531,82.9324169530355,"Grassland dominanted","Cropland dominated",66,0.285714285714286
"492",2022,"Pair E","CRP","NE09",3,11,"3/17/2022",1,1.4,0.547722557505166,0.547722557505166,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",52,0.571428571428571
"493",2022,"Pair E","CRP","NE09",3,11,"3/18/2022",1,1.4,0.547722557505166,0.547722557505166,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",52,0.571428571428571
"494",2022,"Pair E","CRP","NE09",3,11,"3/19/2022",2,1.4,0.547722557505166,0.387298334620742,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",52,0.571428571428571
"495",2022,"Pair E","CRP","NE09",3,11,"3/20/2022",1,1.4,0.547722557505166,0.547722557505166,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",52,0.571428571428571
"496",2022,"Pair E","CRP","NE09",3,12,"3/24/2022",1,1,NA,NA,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",53,0.142857142857143
"497",2022,"Pair E","CRP","NE09",3,13,"3/31/2022",1,1,NA,NA,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",54,0.571428571428571
"498",2022,"Pair E","CRP","NE09",4,13,"4/1/2022",1,1,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",54,0.571428571428571
"499",2022,"Pair E","CRP","NE09",4,13,"4/2/2022",1,1,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",54,0.571428571428571
"500",2022,"Pair E","CRP","NE09",4,13,"4/3/2022",1,1,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",54,0.571428571428571
"501",2022,"Pair E","CRP","NE09",4,14,"4/5/2022",1,1,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",55,0.428571428571429
"502",2022,"Pair E","CRP","NE09",4,14,"4/8/2022",1,1,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",55,0.428571428571429
"503",2022,"Pair E","CRP","NE09",4,14,"4/9/2022",1,1,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",55,0.428571428571429
"504",2022,"Pair E","CRP","NE09",4,15,"4/13/2022",1,2.2,1.09544511501033,1.09544511501033,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",56,0.428571428571429
"505",2022,"Pair E","CRP","NE09",4,15,"4/15/2022",1,2.2,1.09544511501033,1.09544511501033,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",56,0.428571428571429
"506",2022,"Pair E","CRP","NE09",4,15,"4/17/2022",3,2.2,1.09544511501033,0.632455532033676,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",56,0.428571428571429
"507",2022,"Pair E","CRP","NE09",4,16,"4/20/2022",3,3,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",57,0.428571428571429
"508",2022,"Pair E","CRP","NE09",4,16,"4/21/2022",3,3,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",57,0.428571428571429
"509",2022,"Pair E","CRP","NE09",4,16,"4/24/2022",3,3,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",57,0.428571428571429
"510",2022,"Pair E","CRP","NE09",4,17,"4/25/2022",4,4.91666666666667,0.775531608229039,0.387765804114519,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",58,0.857142857142857
"511",2022,"Pair E","CRP","NE09",4,17,"4/26/2022",4,4.91666666666667,0.775531608229039,0.387765804114519,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",58,0.857142857142857
"512",2022,"Pair E","CRP","NE09",4,17,"4/27/2022",5,4.91666666666667,0.775531608229039,0.346828278939973,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",58,0.857142857142857
"513",2022,"Pair E","CRP","NE09",4,17,"4/28/2022",5,4.91666666666667,0.775531608229039,0.346828278939973,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",58,0.857142857142857
"514",2022,"Pair E","CRP","NE09",4,17,"4/29/2022",6,4.91666666666667,0.775531608229039,0.316609453260195,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",58,0.857142857142857
"515",2022,"Pair E","CRP","NE09",5,17,"5/1/2022",3,3,0,0,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",58,0.857142857142857
"516",2022,"Pair E","CRP","NE09",5,18,"5/3/2022",5,4.93103448275862,0.70361487450566,0.314666137874928,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",59,0.857142857142857
"517",2022,"Pair E","CRP","NE09",5,18,"5/4/2022",5,4.93103448275862,0.70361487450566,0.314666137874928,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",59,0.857142857142857
"518",2022,"Pair E","CRP","NE09",5,18,"5/5/2022",4,4.93103448275862,0.70361487450566,0.35180743725283,9,63.4174311926605,68.2758620689655,36.4678899082569,31.3793103448276,"Grassland dominanted","Grassland dominanted",59,0.857142857142857
